,Unnamed: 0,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,PCdoB,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,0,6
1,1,PDT,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,10,0
2,2,PFL,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,40,2
3,3,PL,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,35,3
4,4,PMDB,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,58,4
5,5,PP,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,38,2
6,6,PPS,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,15,0
7,7,PRONA,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,0,2
8,8,PSB,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,9,2
9,9,PSDB,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,35,2
10,10,PSL,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,1,0
11,11,PT,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,32,49
12,12,PTB,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,32,2
13,13,PV,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,0,5
14,14,S.Part.,2319,140375,2005-03-02 20:04:59.0,2005-03-02 23:22:56.0,2,2
