,Unnamed: 0,Unnamed: 0.1,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,0,0,PCdoB,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,1
1,1,1,PDT,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,0
2,2,2,PFL,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,8
3,3,3,PL,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,0
4,4,4,PMDB,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,1,3
5,5,5,PMN,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,0
6,6,6,PP,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,4
7,7,7,PPS,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,3
8,8,8,PRONA,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,2
9,9,9,PSB,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,0
10,10,10,PSC,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,0
11,11,11,PSDB,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,1,8
12,12,12,PSL,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,0
13,13,13,PT,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,18,0
14,14,14,PTB,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,4
15,15,15,PV,1941,126040,2003-08-28 13:59:59.0,2003-08-28 18:08:04.0,0,1
