,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,16,0
1,PCdoB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,0,6
2,PDT,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,13,1
3,PEN,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,3,0
4,PHS,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,7,0
5,PMB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,1,0
6,PMDB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,37,0
7,PP,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,28,0
8,PPS,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,6,0
9,PR,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,25,1
10,PRB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,15,0
11,PROS,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,3,0
12,PRP,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,0,0
13,PSB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,23,0
14,PSC,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,7,0
15,PSD,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,24,1
16,PSDB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,39,0
17,PSL,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,1,0
18,PSOL,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,0,5
19,PT,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,0,34
20,PTB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,13,0
21,PTN,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,9,0
22,PTdoB,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,1,1
23,PV,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,6,0
24,REDE,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,2,0
25,Solidaried,6968,2076245,2016-05-23 23:01:53.0,2016-05-24 01:43:04.0,8,0
