,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,2,16
1,PCdoB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,12,0
2,PDT,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,12,0
3,PEN,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,1,0
4,PHS,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,3,0
5,PMDB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,41,10
6,PMN,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,1,1
7,PP,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,18,11
8,PPS,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,9
9,PR,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,22,4
10,PRB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,18,0
11,PROS,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,6,3
12,PRP,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,3,0
13,PRTB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,1
14,PSB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,22
15,PSC,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,7
16,PSD,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,19,5
17,PSDB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,46
18,PSDC,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,2,0
19,PSL,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,0
20,PSOL,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,4
21,PT,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,54,0
22,PTB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,11,7
23,PTC,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,2,0
24,PTN,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,4,0
25,PTdoB,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,1,0
26,PV,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,2,5
27,S.Part.,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,0,1
28,Solidaried,6410,1150196,2015-06-24 20:10:09.0,2015-06-25 00:58:35.0,2,10
