,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,19,0
1,PCdoB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,10,0
2,PDT,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,13,0
3,PEN,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,2,0
4,PHS,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,4,0
5,PMDB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,52,3
6,PMN,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,3,0
7,PP,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,31,2
8,PPS,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,0,11
9,PR,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,27,0
10,PRB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,16,0
11,PROS,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,9,2
12,PRP,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,2,0
13,PRTB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,1,0
14,PSB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,26,3
15,PSC,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,11,0
16,PSD,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,23,1
17,PSDB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,38,5
18,PSDC,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,2,0
19,PSL,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,0,0
20,PSOL,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,0,4
21,PT,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,44,7
22,PTB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,24,0
23,PTC,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,2,0
24,PTN,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,3,1
25,PTdoB,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,1,0
26,PV,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,2,6
27,S.Part.,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,0,0
28,Solidaried,6526,1671859,2015-08-25 14:00:10.0,2015-08-25 20:02:29.0,13,2
