,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,11
1,PCdoB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,8,0
2,PDT,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,8,2
3,PEN,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,1
4,PHS,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,3,0
5,PMDB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,31,15
6,PMN,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,3
7,PP,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,9,13
8,PPS,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,9
9,PR,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,10,6
10,PRB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,16
11,PROS,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,3,4
12,PRP,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,2
13,PSB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,5,17
14,PSC,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,2,6
15,PSD,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,5,17
16,PSDB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,42
17,PSDC,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,2,0
18,PSL,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,0
19,PSOL,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,5
20,PT,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,45,4
21,PTB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,13,7
22,PTC,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,0
23,PTN,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,2,2
24,PTdoB,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,1,1
25,PV,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,2,4
26,REDE,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,4
27,S.Part.,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,0,1
28,Solidaried,6700,2017337,2015-11-05 09:12:06.0,2015-11-05 17:08:53.0,1,9
