,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,11,0
1,PCdoB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,12,0
2,PDT,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,13,0
3,PEN,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,2,0
4,PHS,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,2,0
5,PMDB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,50,1
6,PMN,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,2,0
7,PP,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,25,2
8,PPS,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,10,0
9,PR,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,6,17
10,PRB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,17,0
11,PROS,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,5,1
12,PRP,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,2,0
13,PRTB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,1,0
14,PSB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,24,2
15,PSC,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,8,0
16,PSD,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,22,0
17,PSDB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,32,10
18,PSDC,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,2,0
19,PSL,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,0,0
20,PSOL,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,4,0
21,PT,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,48,0
22,PTB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,17,0
23,PTC,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,2,0
24,PTN,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,3,0
25,PTdoB,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,1,0
26,PV,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,5,1
27,S.Part.,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,1,0
28,Solidaried,6426,1050643,2015-06-25 14:43:52.0,2015-06-25 18:34:55.0,13,0
