,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,1,14
1,PCdoB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,9,2
2,PDT,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,9,7
3,PEN,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,1,0
4,PHS,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,1,4
5,PMDB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,19,30
6,PMN,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,1,1
7,PP,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,13,16
8,PPS,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,11
9,PR,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,22,7
10,PRB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,15,3
11,PROS,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,7,5
12,PRP,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,3,0
13,PRTB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,1
14,PSB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,23
15,PSC,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,1,10
16,PSD,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,17,11
17,PSDB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,48
18,PSDC,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,2,0
19,PSL,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,1,0
20,PSOL,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,4
21,PT,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,53,3
22,PTB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,14,8
23,PTC,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,1
24,PTN,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,3,1
25,PTdoB,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,2,0
26,PV,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,3,3
27,S.Part.,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,0,1
28,Solidaried,6390,996553,2015-06-17 21:39:40.0,2015-06-18 00:01:15.0,2,11
