,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,2,16
1,PCdoB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,12,0
2,PDT,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,19,0
3,PEN,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,0
4,PHS,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,4,0
5,PMDB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,57,5
6,PMN,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,2,1
7,PP,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,23,13
8,PPS,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,0,9
9,PR,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,31,0
10,PRB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,17,0
11,PROS,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,9,2
12,PRP,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,3,0
13,PRTB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,0
14,PSB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,24,5
15,PSC,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,8
16,PSD,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,28,1
17,PSDB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,0,45
18,PSDC,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,0
19,PSL,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,0
20,PSOL,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,0,4
21,PT,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,58,1
22,PTB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,18,4
23,PTC,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,2,0
24,PTN,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,4,0
25,PTdoB,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,0
26,PV,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,3,4
27,Solidaried,6332,944494,2015-05-19 19:01:31.0,2015-05-19 23:14:17.0,1,13
