,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,7,14
1,PCdoB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,11,2
2,PDT,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,19
3,PEN,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,0
4,PHS,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,4
5,PMDB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,47,16
6,PMN,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,1
7,PP,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,20,18
8,PPS,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,11
9,PR,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,27,5
10,PRB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,12,7
11,PROS,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,6,3
12,PRP,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,2
13,PRTB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,1
14,PSB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,7,21
15,PSC,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,7
16,PSD,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,28,5
17,PSDB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,51
18,PSDC,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,0
19,PSL,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,0
20,PSOL,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,5
21,PT,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,54,1
22,PTB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,12,12
23,PTC,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,2
24,PTN,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,3,1
25,PTdoB,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,0
26,PV,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,3,5
27,Solidaried,6287,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,12
