,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,3,18
1,PCdoB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,13,0
2,PDT,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,17,2
3,PEN,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,0
4,PHS,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,5,0
5,PMDB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,49,9
6,PMN,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,1
7,PP,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,26,12
8,PPS,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,11
9,PR,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,28,3
10,PRB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,15,1
11,PROS,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,10,1
12,PRP,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,3,0
13,PRTB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,0
14,PSB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,3,22
15,PSC,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,7,3
16,PSD,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,30,2
17,PSDB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,46
18,PSDC,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,0
19,PSL,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,0
20,PSOL,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,0,5
21,PT,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,57,1
22,PTB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,19,5
23,PTC,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,0
24,PTN,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,4,0
25,PTdoB,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,2,0
26,PV,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,3,5
27,Solidaried,6278,865930,2015-05-06 17:01:05.0,2015-05-06 22:31:27.0,1,12
