,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,15,1
1,PCdoB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,0,8
2,PDT,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,2,13
3,PEN,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,0
4,PHS,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,3,0
5,PMB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,1
6,PMDB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,46,1
7,PP,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,28,2
8,PPS,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,6,0
9,PR,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,30,3
10,PRB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,13,1
11,PROS,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,4,2
12,PRP,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,0
13,PRTB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,0,0
14,PSB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,25,4
15,PSC,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,4,1
16,PSD,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,22,2
17,PSDB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,37,0
18,PSL,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,0
19,PSOL,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,0,6
20,PT,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,47
21,PTB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,12,1
22,PTN,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,11,1
23,PTdoB,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,2
24,PV,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,4,0
25,REDE,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,1,2
26,Solidaried,7100,2080237,2016-08-09 20:21:04.0,2016-08-10 01:19:58.0,8,1
