,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,23,2
1,PCdoB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,0,10
2,PDT,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,6,11
3,PEN,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,2,1
4,PHS,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,7,0
5,PMB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,1,1
6,PMDB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,64,0
7,PP,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,41,2
8,PPS,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,4,3
9,PR,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,37,3
10,PRB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,20,0
11,PROS,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,4,3
12,PRP,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,1,0
13,PSB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,22,10
14,PSC,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,6,0
15,PSD,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,34,1
16,PSDB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,47,0
17,PSL,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,2,0
18,PSOL,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,0,6
19,PT,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,0,55
20,PTB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,14,1
21,PTN,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,11,0
22,PTdoB,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,2,1
23,PV,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,6,0
24,REDE,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,0,3
25,Solidaried,7214,2088351,2016-10-10 18:09:05.0,2016-10-10 23:05:28.0,12,1
