,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,15,0
1,PCdoB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,8,0
2,PDT,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,15,1
3,PEN,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,3,0
4,PHS,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,5,1
5,PMB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,1,0
6,PMDB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,45,3
7,PP,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,27,1
8,PPS,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,6,0
9,PR,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,34,1
10,PRB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,13,1
11,PROS,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,3,0
12,PRP,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,1,0
13,PRTB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,1,0
14,PSB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,25,2
15,PSC,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,6,0
16,PSD,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,23,1
17,PSDB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,33,3
18,PSL,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,1,0
19,PSOL,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,6,0
20,PT,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,45,3
21,PTB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,12,0
22,PTN,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,8,1
23,PTdoB,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,2,0
24,PV,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,4,0
25,REDE,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,3,0
26,Solidaried,7012,2083179,2016-05-31 20:15:12.0,2016-05-31 23:23:08.0,7,0
