,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,16,1
1,PCdoB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,0,9
2,PDT,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,1,10
3,PEN,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,1,1
4,PHS,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,4,0
5,PMB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,0,1
6,PMDB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,41,0
7,PP,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,34,0
8,PPS,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,7,0
9,PR,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,19,1
10,PRB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,13,0
11,PROS,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,4,1
12,PRP,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,1,0
13,PSB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,19,3
14,PSC,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,5,0
15,PSD,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,21,1
16,PSDB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,28,0
17,PSL,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,2,0
18,PSOL,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,0,5
19,PT,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,0,46
20,PTB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,10,1
21,PTN,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,8,0
22,PTdoB,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,1,1
23,PV,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,2,0
24,REDE,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,0,3
25,Solidaried,7248,2088351,2016-10-25 15:31:36.0,2016-10-25 21:01:19.0,11,1
