,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
1,PCdoB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
2,PDT,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
3,PEN,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
4,PHS,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
5,PMDB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
6,PP,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
7,PPS,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
8,PR,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
9,PRB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
10,PROS,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
11,PRP,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
12,PSB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
13,PSC,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
14,PSD,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
15,PSDB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
16,PSL,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
17,PSOL,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
18,PT,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
19,PTB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
20,PTdoB,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
21,PV,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
22,Podemos,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
23,REDE,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
24,Solidaried,7835,2118401,2017-09-20 17:35:02.0,2017-09-20 22:53:44.0,,
