,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,10,1
1,PCdoB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,0,6
2,PDT,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,2,8
3,PEN,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,3,0
4,PHS,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,4,1
5,PMB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,0,1
6,PMDB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,42,0
7,PODE,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,7,2
8,PP,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,29,0
9,PPS,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,6,1
10,PR,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,23,1
11,PRB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,14,0
12,PROS,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,3,0
13,PRP,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,1,0
14,PSB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,21,2
15,PSC,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,7,0
16,PSD,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,23,1
17,PSDB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,34,0
18,PSL,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,1,0
19,PSOL,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,0,6
20,PT,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,0,41
21,PTB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,13,1
22,PTdoB,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,1,1
23,PV,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,4,0
24,REDE,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,0,1
25,Solidaried,7581,2122082,2017-05-23 21:08:02.0,2017-05-23 22:02:29.0,9,0
