,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,22,1
1,PCdoB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,0,10
2,PDT,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,1,13
3,PEN,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,2,0
4,PHS,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,4,2
5,PMB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,0,1
6,PMDB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,44,2
7,PP,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,30,4
8,PPS,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,6,0
9,PR,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,22,2
10,PRB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,12,2
11,PROS,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,4,2
12,PRP,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,1,0
13,PSB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,19,7
14,PSC,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,7,0
15,PSD,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,22,1
16,PSDB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,30,1
17,PSL,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,1,1
18,PSOL,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,0,5
19,PT,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,0,48
20,PTB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,13,0
21,PTN,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,9,2
22,PTdoB,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,2,2
23,PV,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,3,0
24,REDE,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,0,4
25,Solidaried,7333,2112490,2016-12-07 16:49:28.0,2016-12-07 22:09:56.0,9,0
