,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,12,0
1,PCdoB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,5
2,PDT,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,14,1
3,PEN,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,2
4,PHS,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,6,0
5,PMB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,1
6,PMDB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,43,2
7,PP,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,27,2
8,PPS,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,7,0
9,PR,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,25,1
10,PRB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,13,0
11,PROS,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,3,0
12,PRP,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,0
13,PSB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,17,3
14,PSC,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,8,0
15,PSD,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,19,1
16,PSDB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,31,0
17,PSL,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,2,0
18,PSOL,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,5
19,PT,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,1,47
20,PTB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,13,2
21,PTN,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,7,3
22,PTdoB,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,2
23,PV,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,1,1
24,REDE,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,0,3
25,Solidaried,7538,2121839,2017-05-16 13:42:08.0,2017-05-16 18:49:45.0,6,0
