,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,16,0
1,PCdoB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,0,9
2,PDT,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,3,6
3,PEN,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,1,0
4,PHS,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,6,0
5,PMB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,0,1
6,PMDB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,41,2
7,PP,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,22,0
8,PPS,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,5,1
9,PR,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,24,2
10,PRB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,13,1
11,PROS,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,5,0
12,PRP,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,1,0
13,PSB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,22,0
14,PSC,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,4,1
15,PSD,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,23,1
16,PSDB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,31,0
17,PSL,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,2,0
18,PSOL,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,0,4
19,PT,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,0,40
20,PTB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,8,1
21,PTN,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,7,1
22,PTdoB,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,1,1
23,PV,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,4,0
24,REDE,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,1,2
25,Solidaried,7319,2112064,2016-12-07 09:25:51.0,2016-12-07 16:49:14.0,12,0
