,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,12
1,PCdoB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,11,0
2,PDT,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,18,1
3,PHS,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
4,PMDB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,44,0
5,PMN,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,2,0
6,PP,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,23,1
7,PPS,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,6
8,PR,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,25,1
9,PRB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,7,0
10,PRP,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
11,PRTB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
12,PSB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,22,0
13,PSC,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,9,0
14,PSD,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,36,0
15,PSDB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,20
16,PSL,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,0
17,PSOL,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,3
18,PT,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,63,1
19,PTB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,7,1
20,PTC,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
21,PTdoB,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
22,PV,4802,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,9,0
