,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,5,22
1,PCdoB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,12,0
2,PDT,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,16,6
3,PHS,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,1,0
4,PMDB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,40,10
5,PMN,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,3,1
6,PP,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,29,3
7,PPS,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,2,8
8,PR,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,29,1
9,PRB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,7,0
10,PRP,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,0,0
11,PRTB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,1,0
12,PSB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,18,1
13,PSC,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,14,0
14,PSDB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,0,34
15,PSL,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,0,0
16,PSOL,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,0,3
17,PT,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,64,2
18,PTB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,17,1
19,PTC,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,0,0
20,PTdoB,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,2,0
21,PV,4778,513514,2011-10-19 14:00:23.0,2011-10-19 19:30:38.0,7,3
