,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
1,PCdoB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
2,PDT,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
3,PEN,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
4,PHS,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
5,PMDB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
6,PMN,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
7,PP,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
8,PPS,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
9,PR,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
10,PRB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
11,PRP,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
12,PRTB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
13,PSB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
14,PSC,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
15,PSD,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
16,PSDB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
17,PSL,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
18,PSOL,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
19,PT,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
20,PTB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
21,PTdoB,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
22,PV,5212,522363,2013-02-28 07:59:45.0,2013-02-28 18:45:46.0,,
