,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,0,17
1,PCdoB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,10,0
2,PDT,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,19,1
3,PHS,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,1,0
4,PMDB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,56,1
5,PMN,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,1,1
6,PP,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,21,1
7,PPS,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,1,7
8,PR,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,25,1
9,PRB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,8,0
10,PRP,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,1,0
11,PRTB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,0,0
12,PSB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,19,0
13,PSC,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,14,0
14,PSD,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,32,1
15,PSDB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,0,20
16,PSL,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,0,0
17,PSOL,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,0,3
18,PT,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,67,0
19,PTB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,13,1
20,PTC,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,1,0
21,PTdoB,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,1,0
22,PV,4793,513496,2011-11-08 17:52:05.0,2011-11-08 22:51:00.0,9,0
