,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,12
1,PCdoB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,11,0
2,PDT,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,21,1
3,PHS,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
4,PMDB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,74,0
5,PMN,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,2,0
6,PP,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,26,1
7,PPS,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,3
8,PR,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,24,3
9,PRB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,8,0
10,PRP,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
11,PRTB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
12,PSB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,23,2
13,PSC,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,10,0
14,PSD,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,39,0
15,PSDB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,19
16,PSL,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,0
17,PSOL,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,0,3
18,PT,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,80,1
19,PTB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,14,1
20,PTC,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
21,PTdoB,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,1,0
22,PV,4807,513496,2011-11-08 22:51:21.0,2011-11-09 02:29:51.0,9,0
