,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,14
1,PCdoB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,9,0
2,PDT,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,15
3,PEN,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,0
4,PHS,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,5
5,PMDB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,2,48
6,PMN,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,1
7,PP,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,2,23
8,PPS,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,5
9,PR,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,2,21
10,PRB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,10
11,PROS,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,7,1
12,PRP,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,3
13,PRTB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,1,0
14,PSB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,4,20
15,PSC,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,6
16,PSD,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,2,19
17,PSDB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,40
18,PSDC,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,2
19,PSL,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,0
20,PSOL,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,4,0
21,PT,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,46,1
22,PTB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,4,14
23,PTC,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,1
24,PTN,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,1,2
25,PTdoB,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,2
26,PV,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,1,6
27,Solidaried,6190,537900,2015-03-31 14:01:10.0,2015-03-31 19:01:19.0,0,10
