,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,2,6
1,PCdoB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,11,0
2,PDT,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,6,10
3,PEN,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,0,1
4,PHS,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,1,0
5,PMDB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,39,0
6,PMN,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,2,0
7,PP,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,23,1
8,PPS,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,2,6
9,PR,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,25,0
10,PRB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,5,0
11,PRP,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,2,0
12,PRTB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,1,0
13,PSB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,17,0
14,PSC,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,3,11
15,PSD,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,24,0
16,PSDB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,1,25
17,PSL,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,0,0
18,PSOL,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,0,3
19,PT,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,53,0
20,PTB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,7,2
21,PTdoB,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,1,0
22,PV,5187,556332,2013-02-20 10:59:46.0,2013-02-20 16:10:06.0,4,3
