,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
1,PCdoB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
2,PDT,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
3,PEN,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
4,PHS,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
5,PMDB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
6,PMN,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
7,PP,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
8,PPS,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
9,PR,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
10,PRB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
11,PRP,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
12,PRTB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
13,PSB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
14,PSC,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
15,PSD,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
16,PSDB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
17,PSL,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
18,PSOL,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
19,PT,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
20,PTB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
21,PTdoB,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
22,PV,5284,564113,2013-04-11 08:00:00.0,2013-04-11 18:57:28.0,,
