,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
1,PCdoB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
2,PDT,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
3,PEN,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
4,PHS,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
5,PMDB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
6,PMN,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
7,PP,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
8,PPS,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
9,PR,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
10,PRB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
11,PRP,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
12,PRTB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
13,PSB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
14,PSC,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
15,PSD,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
16,PSDB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
17,PSL,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
18,PSOL,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
19,PT,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
20,PTB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
21,PTC,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
22,PTdoB,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
23,PV,5095,549909,2012-10-30 14:00:15.0,2012-10-30 19:03:19.0,,
