,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,1,35
1,PCdoB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,0,7
2,PDT,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,14,1
3,PHS,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,1,0
4,PMDB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,58,4
5,PMN,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,0,1
6,PP,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,2,28
7,PPS,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,1,9
8,PR,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,24,4
9,PRB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,0,2
10,PRTB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,0,0
11,PSB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,3,14
12,PSC,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,8,3
13,PSDB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,13,27
14,PSOL,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,2,0
15,PT,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,45,1
16,PTB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,10,2
17,PTC,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,0,0
18,PTdoB,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,1,0
19,PV,3557,416057,2009-02-17 14:00:26.0,2009-02-17 20:04:36.0,9,0
