,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,3,14
1,PCdoB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,12,0
2,PDT,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,17,0
3,PHS,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,2,0
4,PMDB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,55,2
5,PMN,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,2,0
6,PP,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,35,1
7,PPS,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,0,5
8,PR,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,25,0
9,PRB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,3,0
10,PRTB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,1,0
11,PSB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,17,0
12,PSC,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,2,3
13,PSDB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,0,17
14,PSOL,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,0,3
15,PT,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,57,1
16,PTB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,14,1
17,PTC,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,0,0
18,PTdoB,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,1,0
19,PV,3356,392908,2008-06-17 14:00:16.0,2008-06-17 20:03:40.0,7,1
