,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,5,17
1,PCdoB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,10,0
2,PDT,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,17,0
3,PHS,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,1,0
4,PMDB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,62,3
5,PMN,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,3,0
6,PP,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,27,1
7,PPS,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,0,5
8,PR,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,31,1
9,PRB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,2,0
10,PRTB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,1,0
11,PSB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,20,0
12,PSC,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,10,0
13,PSDB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,1,16
14,PSOL,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,0,2
15,PT,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,56,1
16,PTB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,7,0
17,PTC,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,0,0
18,PTdoB,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,1,0
19,PV,3323,391163,2008-06-03 14:00:21.0,2008-06-03 20:00:12.0,1,4
