,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,0,26
1,PCdoB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,9,0
2,PDT,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,11,3
3,PHS,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,2,0
4,PMDB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,53,3
5,PMN,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,2,0
6,PP,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,27,1
7,PPS,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,0,4
8,PR,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,25,1
9,PRB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,3,0
10,PRTB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,0,1
11,PSB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,13,2
12,PSC,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,5,1
13,PSDB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,0,29
14,PSOL,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,0,2
15,PT,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,55,1
16,PTB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,11,1
17,PTC,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,1,0
18,PTdoB,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,1,0
19,PV,3341,394079,2008-06-11 09:10:42.0,2008-06-11 14:13:58.0,8,1
