,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,2,29
1,PCdoB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,10,0
2,PDT,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,16,1
3,PHS,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,1,0
4,PMDB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,68,7
5,PMN,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,3,0
6,PP,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,31,1
7,PPS,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,1,3
8,PR,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,32,0
9,PRB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,2,0
10,PSB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,20,2
11,PSC,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,10,0
12,PSDB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,1,23
13,PSOL,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,0,3
14,PT,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,62,1
15,PTB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,19,0
16,PTC,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,0,1
17,PTdoB,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,1,0
18,PV,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,5,1
19,S.Part.,3597,420746,2009-04-01 14:00:29.0,2009-04-01 20:27:35.0,1,0
