dataHoraFim,siglaPartido,voteId,idProposicao,dataHoraInicio,com_governo,contra_governo
2018-07-04 22:53:08,PPL,8500,22805,2018-07-04 18:03:02,0.0,0.0
2018-07-10 23:51:12,PPL,8508,22808,2018-07-10 18:55:30,1.0,0.0
2018-07-10 23:51:12,PPL,8513,22806,2018-07-10 18:55:30,0.0,0.0
2018-07-10 23:51:12,PPL,8514,22807,2018-07-10 18:55:30,0.0,1.0
2018-07-10 23:51:12,PPL,8515,22813,2018-07-10 18:55:30,0.0,1.0
2018-07-10 23:51:12,PPL,8516,22815,2018-07-10 18:55:30,0.0,1.0
2018-10-30 19:43:17,PPL,8553,23038,2018-10-30 14:00:13,1.0,0.0
2018-10-30 19:43:17,PPL,8554,23031,2018-10-30 14:00:13,1.0,0.0
2018-11-20 19:59:05,PPL,8585,23177,2018-11-20 14:00:15,0.0,0.0
2018-11-20 19:59:05,PPL,8586,23186,2018-11-20 14:00:15,1.0,0.0
2018-11-21 17:44:00,PPL,8600,23193,2018-11-21 09:40:28,0.0,0.0
2018-11-21 18:25:21,PPL,8601,23248,2018-11-21 17:44:12,1.0,0.0
2018-11-21 20:55:28,PPL,8603,23254,2018-11-21 18:30:09,0.0,0.0
2018-11-21 20:55:28,PPL,8604,22726,2018-11-21 18:30:09,1.0,0.0
2018-12-11 22:08:02,PPL,8646,23407,2018-12-11 17:06:50,0.0,0.0
