dataHoraFim,siglaPartido,voteId,idProposicao,dataHoraInicio,com_governo,contra_governo
2006-01-18 21:33:36,PTC,2490,3202,2006-01-18 20:23:46,0.0,0.0
2006-02-01 20:42:09,PTC,2510,3229,2006-02-01 20:08:11,1.0,0.0
2007-10-24 19:00:02,PTC,3072,4297,2007-10-24 14:01:09,1.0,0.0
2007-10-31 20:05:08,PTC,3076,4315,2007-10-31 14:00:12,0.0,0.0
2007-10-31 20:05:08,PTC,3077,4307,2007-10-31 14:00:12,0.0,0.0
2007-10-31 20:05:08,PTC,3080,4316,2007-10-31 14:00:12,0.0,0.0
2007-10-31 22:44:59,PTC,3081,4317,2007-10-31 20:06:00,0.0,0.0
2007-10-31 22:44:59,PTC,3083,4313,2007-10-31 20:06:00,0.0,0.0
2009-02-18 13:19:59,PTC,3563,5648,2009-02-18 10:00:16,0.0,0.0
2009-05-19 21:19:57,PTC,3676,5935,2009-05-19 17:39:56,1.0,0.0
2009-05-19 21:19:57,PTC,3679,6006,2009-05-19 17:39:56,0.0,1.0
2012-03-27 19:12:11,PTC,4922,10306,2012-03-27 17:33:00,1.0,0.0
2006-02-07 20:26:27,PTC,2512,3240,2006-02-07 14:00:56,0.0,0.0
2006-11-29 20:33:55,PTC,2624,3499,2006-11-29 13:58:33,1.0,0.0
2007-03-13 19:00:27,PTC,2702,3674,2007-03-13 14:00:44,2.0,1.0
2007-03-14 20:38:07,PTC,2704,3675,2007-03-14 14:00:13,3.0,0.0
2007-03-14 20:38:07,PTC,2706,3678,2007-03-14 14:00:13,2.0,0.0
2007-03-15 19:34:35,PTC,2711,3684,2007-03-15 09:02:03,1.0,0.0
2008-05-27 22:51:27,PTC,3305,4753,2008-05-27 20:01:46,1.0,0.0
2011-10-05 23:04:50,PTC,4772,9838,2011-10-05 19:49:02,1.0,0.0
2012-04-18 19:49:48,PTC,4953,10411,2012-04-18 18:04:04,1.0,0.0
2015-04-08 21:24:42,PTC,6204,14955,2015-04-08 20:01:20,2.0,0.0
2006-01-19 13:59:03,PTC,2491,3204,2006-01-19 09:04:42,0.0,0.0
2006-01-31 21:15:18,PTC,2504,3223,2006-01-31 20:03:55,1.0,0.0
2006-02-01 20:07:32,PTC,2505,3224,2006-02-01 14:00:23,1.0,0.0
2006-02-07 20:26:27,PTC,2514,3062,2006-02-07 14:00:56,0.0,1.0
2006-02-13 22:06:58,PTC,2519,3249,2006-02-13 18:00:53,1.0,0.0
2006-02-14 12:38:54,PTC,2520,3251,2006-02-14 09:14:38,0.0,0.0
2006-02-21 20:59:37,PTC,2523,3222,2006-02-21 14:00:26,1.0,0.0
2006-03-07 20:04:34,PTC,2527,3258,2006-03-07 14:00:21,1.0,0.0
2006-04-04 20:11:00,PTC,2554,3303,2006-04-04 14:00:31,0.0,0.0
2006-04-04 20:11:00,PTC,2555,3300,2006-04-04 14:00:31,0.0,0.0
2006-12-13 15:27:21,PTC,2635,2949,2006-12-13 10:00:43,1.0,0.0
2006-12-13 15:27:21,PTC,2636,3528,2006-12-13 10:00:43,1.0,0.0
2006-12-13 18:16:11,PTC,2637,3530,2006-12-13 15:28:07,1.0,0.0
2009-06-02 22:28:38,PTC,3710,6050,2009-06-02 20:03:06,0.0,2.0
2009-06-09 22:02:57,PTC,3727,6124,2009-06-09 20:03:12,1.0,0.0
2009-09-16 19:29:17,PTC,3864,6491,2009-09-16 14:00:16,1.0,0.0
2009-10-07 21:19:53,PTC,3924,6553,2009-10-07 19:05:09,1.0,0.0
2010-03-02 19:48:15,PTC,4204,7365,2010-03-02 14:00:37,1.0,2.0
2006-01-24 21:52:35,PTC,2496,3215,2006-01-24 20:12:40,1.0,0.0
2006-03-14 19:52:08,PTC,2531,3260,2006-03-14 14:00:34,1.0,0.0
2006-03-14 19:52:08,PTC,2532,2997,2006-03-14 14:00:34,0.0,0.0
2006-03-28 20:14:28,PTC,2552,3264,2006-03-28 14:00:49,0.0,0.0
2006-04-11 20:59:37,PTC,2558,3310,2006-04-11 14:00:30,0.0,0.0
2006-04-12 19:38:05,PTC,2561,3320,2006-04-12 09:00:50,0.0,1.0
2006-04-26 21:56:57,PTC,2565,3252,2006-04-26 19:35:26,0.0,0.0
2006-05-02 20:07:05,PTC,2568,3335,2006-05-02 14:00:43,1.0,0.0
