,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
1,PCdoB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
2,PDT,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
3,PHS,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
4,PMDB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
5,PMN,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
6,PP,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
7,PPS,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
8,PR,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
9,PRB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
10,PSB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
11,PSC,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
12,PSDB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
13,PSOL,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
14,PT,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
15,PTB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
16,PTC,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
17,PTdoB,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
18,PV,3861,339409,2009-09-16 14:00:16.0,2009-09-16 19:29:17.0,,
