,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,9,1
1,PDT,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,18,1
2,PFL,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,8,42
3,PL,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,31,4
4,PMDB,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,64,3
5,PMR,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,2,0
6,PP,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,46,3
7,PPS,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,14,0
8,PRONA,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,1,1
9,PSB,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,26,1
10,PSC,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,3,3
11,PSDB,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,47,2
12,PSOL,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,6,1
13,PT,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,71,1
14,PTB,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,36,3
15,PTC,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,1,0
16,PV,2496,320338,2006-01-24 20:12:40.0,2006-01-24 21:52:35.0,5,1
