,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PAN,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,4,0
1,PCdoB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,10,0
2,PDT,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,13,1
3,PFL,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,2,37
4,PHS,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,0,0
5,PMDB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,49,3
6,PMN,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,2,0
7,PP,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,27,1
8,PPS,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,3,5
9,PR,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,22,1
10,PRB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,1,0
11,PSB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,17,1
12,PSC,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,3,0
13,PSDB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,2,47
14,PSOL,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,0,1
15,PT,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,58,1
16,PTB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,14,0
17,PTC,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,1,1
18,PTdoB,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,0,0
19,PV,2654,335937,2007-02-12 14:00:45.0,2007-02-12 20:02:34.0,9,1
