,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,10,1
1,PDT,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,15,0
2,PFL,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,29,0
3,PL,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,24,0
4,PMDB,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,50,0
5,PP,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,32,1
6,PPS,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,10,0
7,PRONA,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,1,0
8,PSB,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,21,0
9,PSC,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,5,0
10,PSDB,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,38,0
11,PSOL,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,0,5
12,PT,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,75,1
13,PTB,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,22,0
14,PTC,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,1,0
15,PV,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,6,0
16,S.Part.,2617,334677,2006-11-22 18:34:43.0,2006-11-22 21:36:17.0,1,1
