,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PAN,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,4,0
1,PCdoB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,13,0
2,PDT,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,18,0
3,PFL,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,4,36
4,PHS,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,2,0
5,PMDB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,68,2
6,PMN,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,5,0
7,PP,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,35,0
8,PPS,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,1,10
9,PR,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,28,0
10,PRB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,1,0
11,PSB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,21,0
12,PSC,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,6,0
13,PSDB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,2,36
14,PSOL,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,3,0
15,PT,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,71,1
16,PTB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,14,1
17,PTC,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,3,0
18,PTdoB,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,1,0
19,PV,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,10,1
20,S.Part.,2700,339551,2007-03-13 14:00:44.0,2007-03-13 19:00:27.0,2,0
