,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,7,2
1,PDT,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,7,4
2,PFL,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,31,31
3,PL,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,35,11
4,PMDB,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,44,33
5,PP,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,35,20
6,PPS,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,16,7
7,PRONA,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,0,2
8,PSB,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,12,9
9,PSC,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,5,1
10,PSDB,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,33,16
11,PSL,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,1,0
12,PT,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,67,22
13,PTB,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,26,26
14,PV,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,5,1
15,S.Part.,2252,2855,2004-08-11 19:06:13.0,2004-08-11 22:54:17.0,3,1
