,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,5,5
1,PDT,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,10,3
2,PFL,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,47,21
3,PL,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,25,17
4,PMDB,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,41,36
5,PP,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,28,18
6,PPS,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,13,8
7,PRONA,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,2,2
8,PSB,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,12,6
9,PSC,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,5,2
10,PSDB,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,35,16
11,PSL,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,1,0
12,PT,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,72,21
13,PTB,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,30,23
14,PV,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,4,2
15,S.Part.,2014,2663,2003-12-03 14:00:25.0,2003-12-03 20:35:08.0,2,1
