,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,PCdoB,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,7,1
1,PDT,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,15,0
2,PFL,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,40,0
3,PL,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,17,0
4,PMDB,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,37,2
5,PMR,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,1,0
6,PP,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,30,3
7,PPS,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,8,3
8,PRONA,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,2,0
9,PSB,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,14,3
10,PSC,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,3,2
11,PSDB,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,17,15
12,PSOL,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,3,1
13,PT,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,50,3
14,PTB,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,26,2
15,PV,2473,292328,2005-12-07 14:00:07.0,2005-12-07 20:00:10.0,3,0
