,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,1,2
1,DEM,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,25,3
2,MDB,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,34,2
3,PCdoB,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,7
4,PDT,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,8
5,PHS,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,2,2
6,PP,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,30,5
7,PPL,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,0
8,PPS,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,4,2
9,PR,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,21,3
10,PRB,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,13,1
11,PROS,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,8,2
12,PRP,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,0
13,PSB,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,1,17
14,PSC,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,5,1
15,PSD,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,20,3
16,PSDB,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,32,1
17,PSL,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,6,0
18,PSOL,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,5
19,PT,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,46
20,PTB,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,7,1
21,PV,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,1,1
22,Patriota,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,3,2
23,Podemos,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,8,2
24,REDE,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,0,1
25,Solidaried,8493,2177451,2018-07-04 18:03:02.0,2018-07-04 22:53:08.0,4,1
