,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,4,21
1,PCdoB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,11,0
2,PDT,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,16,0
3,PHS,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,1,0
4,PMDB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,63,1
5,PMN,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,2,0
6,PP,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,23,0
7,PPS,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,0,4
8,PR,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,30,0
9,PRB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,5,0
10,PSB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,18,0
11,PSC,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,2,8
12,PSDB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,0,20
13,PSOL,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,0,3
14,PT,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,59,0
15,PTB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,15,0
16,PTC,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,2,0
17,PTdoB,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,0,0
18,PV,4105,454911,2009-12-02 15:02:14.0,2009-12-02 20:02:29.0,7,0
