,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,7,24
1,PCdoB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,8,0
2,PDT,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,20,0
3,PHS,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,1,0
4,PMDB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,63,1
5,PMN,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,2,0
6,PP,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,22,0
7,PPS,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,7,0
8,PR,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,33,0
9,PRB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,1,0
10,PSB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,17,1
11,PSC,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,6,0
12,PSDB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,1,29
13,PSOL,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,0,3
14,PT,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,56,0
15,PTB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,15,0
16,PTC,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,2,0
17,PTdoB,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,1,0
18,PV,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,7,0
19,S.Part.,3637,423427,2009-04-29 14:00:10.0,2009-04-29 22:43:48.0,0,0
