,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,20
1,PCdoB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,13
2,PDT,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,9,6
3,PEN,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,1
4,PHS,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,4
5,PMDB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,44,18
6,PMN,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,3
7,PP,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,7,27
8,PPS,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,11
9,PR,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,25,4
10,PRB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,15,2
11,PROS,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,6,4
12,PRP,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,3
13,PRTB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,0
14,PSB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,8,21
15,PSC,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,8,4
16,PSD,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,9,23
17,PSDB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,48
18,PSDC,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,2,0
19,PSL,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,0
20,PSOL,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,4
21,PT,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,49,10
22,PTB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,12,11
23,PTC,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,1
24,PTN,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,2
25,PTdoB,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,0
26,PV,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,0,7
27,S.Part.,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,1,0
28,Solidaried,6488,463155,2015-08-05 20:01:14.0,2015-08-06 01:18:28.0,2,15
