,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,2,17
1,PCdoB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,8,0
2,PDT,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,15,0
3,PHS,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,2,0
4,PMDB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,57,4
5,PMN,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,3,0
6,PP,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,25,1
7,PPS,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,0,4
8,PR,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,24,0
9,PRB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,6,0
10,PSB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,22,1
11,PSC,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,11,1
12,PSDB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,1,20
13,PSOL,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,2,1
14,PT,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,53,1
15,PTB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,15,1
16,PTC,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,2,1
17,PTdoB,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,1,0
18,PV,4020,443158,2009-11-10 14:00:12.0,2009-11-10 22:07:45.0,8,0
