,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,2,11
1,PCdoB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,12,0
2,PDT,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,16,1
3,PHS,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,2,0
4,PMDB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,58,1
5,PMN,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,2,0
6,PP,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,26,0
7,PPS,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,0,4
8,PR,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,25,1
9,PRB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,6,0
10,PSB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,19,1
11,PSC,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,10,0
12,PSDB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,0,18
13,PSOL,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,0,3
14,PT,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,54,0
15,PTB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,13,0
16,PTC,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,3,0
17,PTdoB,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,0,0
18,PV,4101,454911,2009-12-02 10:00:24.0,2009-12-02 15:00:58.0,7,0
