,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,4,22
1,PCdoB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,9,0
2,PDT,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,11,5
3,PHS,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,1,1
4,PMDB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,56,4
5,PMN,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,2,0
6,PP,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,29,0
7,PPS,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,0,6
8,PR,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,29,1
9,PRB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,6,1
10,PSB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,20,2
11,PSC,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,2,6
12,PSDB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,0,22
13,PSOL,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,0,3
14,PT,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,54,0
15,PTB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,17,1
16,PTC,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,1,1
17,PTdoB,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,0,0
18,PV,4087,453801,2009-11-25 14:40:03.0,2009-11-25 19:38:52.0,11,1
