,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,3,1
1,DEM,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,17,1
2,PCdoB,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,0,6
3,PDT,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,18,0
4,PEN,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,3,0
5,PHS,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,7,0
6,PMDB,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,40,0
7,PP,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,28,3
8,PPS,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,6,0
9,PR,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,24,4
10,PRB,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,16,0
11,PROS,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,3,0
12,PRP,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,1,0
13,PSB,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,11,11
14,PSC,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,10,0
15,PSD,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,26,0
16,PSDB,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,32,1
17,PSL,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,2,0
18,PSOL,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,0,5
19,PT,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,40,11
20,PTB,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,9,1
21,PV,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,4,0
22,Podemos,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,12,1
23,REDE,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,1,2
24,S.Part.,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,3,0
25,Solidaried,8078,2163629,2017-11-29 18:08:17.0,2017-11-29 23:09:25.0,9,0
