,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,24,1
1,PCdoB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,8,1
2,PDT,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,16,0
3,PEN,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,2,1
4,PHS,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,7,0
5,PMB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,1,0
6,PMDB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,53,0
7,PP,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,39,1
8,PPS,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,3,5
9,PR,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,29,1
10,PRB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,19,0
11,PROS,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,5,0
12,PRP,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,1,0
13,PSB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,32,1
14,PSC,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,8,1
15,PSD,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,30,2
16,PSDB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,36,6
17,PSL,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,1,0
18,PSOL,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,0,6
19,PT,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,20,6
20,PTB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,13,0
21,PTN,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,9,1
22,PTdoB,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,2,0
23,PV,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,1,3
24,REDE,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,0,3
25,Solidaried,7531,2123843,2017-05-10 18:05:08.0,2017-05-10 22:50:30.0,11,0
