,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,2,2
1,DEM,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,21,1
2,PCdoB,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,0,10
3,PDT,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,2,15
4,PEN,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,2,0
5,PHS,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,1,5
6,PMDB,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,46,5
7,PP,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,32,7
8,PPS,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,1,8
9,PR,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,23,6
10,PRB,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,11,4
11,PROS,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,3,2
12,PRP,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,1,0
13,PSB,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,4,27
14,PSC,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,8,3
15,PSD,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,20,10
16,PSDB,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,34,2
17,PSL,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,2,0
18,PSOL,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,0,4
19,PT,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,0,52
20,PTB,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,11,4
21,PV,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,0,5
22,Podemos,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,8,5
23,REDE,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,0,4
24,S.Part.,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,3,0
25,Solidaried,8095,2148437,2017-12-05 21:54:19.0,2017-12-06 01:36:55.0,6,5
