,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,13,0
1,PCdoB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,0,4
2,PDT,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,0,13
3,PEN,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,2,0
4,PHS,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,2,0
5,PMB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,1,0
6,PMDB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,40,1
7,PODE,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,7,2
8,PP,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,32,0
9,PPS,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,8,0
10,PR,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,21,1
11,PRB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,14,1
12,PROS,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,1,0
13,PRP,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,1,0
14,PSB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,21,3
15,PSC,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,6,0
16,PSD,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,25,0
17,PSDB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,36,0
18,PSL,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,1,0
19,PSOL,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,0,6
20,PT,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,0,36
21,PTB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,12,0
22,PTdoB,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,2,1
23,PV,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,4,0
24,REDE,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,1,0
25,Solidaried,7641,2127233,2017-07-04 20:02:10.0,2017-07-04 22:31:24.0,11,0
