,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,18,0
1,PCdoB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,0,9
2,PDT,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,1,12
3,PEN,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,1,0
4,PHS,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,2,0
5,PMB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,0,1
6,PMDB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,45,0
7,PODE,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,11,2
8,PP,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,24,0
9,PPS,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,7,0
10,PR,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,23,1
11,PRB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,15,1
12,PROS,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,3,0
13,PRP,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,1,0
14,PSB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,23,3
15,PSC,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,9,0
16,PSD,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,25,1
17,PSDB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,32,0
18,PSL,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,2,0
19,PSOL,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,0,5
20,PT,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,0,21
21,PTB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,13,0
22,PTdoB,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,0,2
23,PV,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,3,0
24,REDE,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,0,1
25,Solidaried,7652,2127797,2017-07-05 18:52:41.0,2017-07-05 22:49:17.0,6,0
