,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,1,2
1,DEM,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,28,2
2,MDB,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,35,2
3,PCdoB,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,0,6
4,PDT,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,1,9
5,PHS,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,1,1
6,PP,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,25,4
7,PPL,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,1,0
8,PPS,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,2,2
9,PR,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,24,3
10,PRB,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,14,0
11,PROS,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,6,2
12,PSB,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,3,11
13,PSC,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,4,2
14,PSD,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,24,1
15,PSDB,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,34,1
16,PSL,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,7,0
17,PSOL,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,0,6
18,PT,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,0,37
19,PTB,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,11,2
20,PV,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,1,0
21,Patriota,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,2,2
22,Podemos,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,10,1
23,REDE,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,0,1
24,Solidaried,8470,2158425,2018-06-20 15:34:20.0,2018-06-20 20:35:26.0,5,2
