,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,3,0
1,DEM,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,27,1
2,MDB,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,22,1
3,PCdoB,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,3,0
4,PDT,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,10,2
5,PHS,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,2,1
6,PP,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,17,1
7,PPL,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,1,0
8,PPS,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,4,0
9,PR,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,25,0
10,PRB,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,13,0
11,PROS,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,7,1
12,PSB,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,17,0
13,PSC,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,7,0
14,PSD,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,19,0
15,PSDB,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,29,1
16,PSL,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,4,0
17,PSOL,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,0,4
18,PT,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,33,1
19,PTB,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,4,0
20,PV,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,1,0
21,Patriota,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,3,1
22,Podemos,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,5,0
23,REDE,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,0,1
24,Solidaried,8427,2166092,2018-06-06 09:32:16.0,2018-06-06 18:29:23.0,4,0
