,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,4,0
1,DEM,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,15,1
2,PCdoB,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,9,0
3,PDT,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,14,1
4,PEN,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,0,0
5,PHS,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,3,2
6,PMDB,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,31,1
7,PP,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,23,1
8,PPS,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,5,0
9,PR,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,5,16
10,PRB,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,11,0
11,PROS,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,3,1
12,PRP,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,1,0
13,PSB,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,15,6
14,PSC,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,5,1
15,PSD,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,18,0
16,PSDB,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,26,2
17,PSL,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,1,0
18,PSOL,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,0,6
19,PT,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,1,39
20,PTB,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,8,1
21,PV,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,0,3
22,Podemos,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,6,4
23,REDE,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,0,3
24,Solidaried,7863,2139981,2017-09-27 16:11:52.0,2017-09-27 17:45:45.0,7,2
