,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,19,1
1,PCdoB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,11
2,PDT,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,2,10
3,PEN,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,3,0
4,PHS,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,3,1
5,PMB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,0
6,PMDB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,31,1
7,PODE,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,6,1
8,PP,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,25,0
9,PPS,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,5,0
10,PR,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,24,1
11,PRB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,15,0
12,PROS,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,3,0
13,PRP,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,0
14,PSB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,17,5
15,PSC,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,5,0
16,PSD,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,28,0
17,PSDB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,34,0
18,PSL,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,0
19,PSOL,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,6
20,PT,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,49
21,PTB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,14,1
22,PTdoB,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,2,2
23,PV,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,3,0
24,REDE,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,0,4
25,Solidaried,7672,2127803,2017-08-01 14:00:20.0,2017-08-01 20:01:27.0,8,0
