,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,2,1
1,DEM,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,27,0
2,PCdoB,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,0,6
3,PDT,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,1,14
4,PEN,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,4,1
5,PHS,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,2,1
6,PMDB,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,32,1
7,PP,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,30,1
8,PPL,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,0,0
9,PPS,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,5,0
10,PR,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,24,0
11,PRB,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,15,0
12,PROS,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,5,3
13,PSB,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,1,10
14,PSC,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,5,1
15,PSD,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,26,1
16,PSDB,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,38,0
17,PSL,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,6,1
18,PSOL,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,0,5
19,PT,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,0,37
20,PTB,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,4,0
21,PV,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,2,0
22,Podemos,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,12,0
23,REDE,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,0,2
24,Solidaried,8351,2167507,2018-05-15 20:12:53.0,2018-05-16 01:27:34.0,8,0
