,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,Avante,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,2,0
1,DEM,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,31,1
2,PCdoB,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,0,7
3,PDT,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,2,13
4,PEN,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,2,0
5,PHS,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,7,0
6,PMDB,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,37,2
7,PP,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,34,1
8,PPS,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,8,1
9,PR,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,26,4
10,PRB,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,13,2
11,PROS,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,7,1
12,PRP,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,0,0
13,PSB,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,21,7
14,PSC,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,6,3
15,PSD,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,24,2
16,PSDB,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,33,1
17,PSL,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,2,0
18,PSOL,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,0,2
19,PT,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,6,38
20,PTB,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,13,1
21,PV,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,1,4
22,Podemos,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,7,3
23,REDE,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,0,2
24,S.Part.,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,1,1
25,Solidaried,8243,2127210,2018-03-20 14:00:03.0,2018-03-20 19:58:48.0,7,2
