,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,19,0
1,PCdoB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,12,0
2,PDT,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,21,1
3,PEN,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,1,0
4,PHS,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,1,0
5,PMDB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,48,1
6,PMN,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,2,0
7,PP,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,21,0
8,PPS,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,9,0
9,PR,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,21,1
10,PRB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,7,0
11,PRP,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,3,0
12,PRTB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,0,0
13,PSB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,18,0
14,PSC,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,9,1
15,PSD,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,36,0
16,PSDB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,36,0
17,PSL,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,1,0
18,PSOL,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,0,2
19,PT,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,55,2
20,PTB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,11,0
21,PTdoB,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,1,0
22,PV,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,0,4
23,S.Part.,5526,567171,2013-07-10 09:30:13.0,2013-07-10 14:31:50.0,1,0
