,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,17,0
1,PCdoB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,9,0
2,PDT,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,11,3
3,PEN,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,1,0
4,PHS,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,0,0
5,PMDB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,2,38
6,PMN,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,1,0
7,PP,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,15,2
8,PPS,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,0,7
9,PR,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,15,0
10,PRB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,5,0
11,PRP,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,2,0
12,PRTB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,1,0
13,PSB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,16,1
14,PSC,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,5,2
15,PSD,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,24,1
16,PSDB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,29,1
17,PSL,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,0,0
18,PSOL,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,0,3
19,PT,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,47,2
20,PTB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,3,7
21,PTdoB,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,1,0
22,PV,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,7,1
23,S.Part.,5481,566047,2013-06-12 14:00:21.0,2013-06-12 20:10:13.0,1,0
